content,title,tag,time
 أكّد الأستاذ «محمد بن عبدالله الشريف» - رئيس الهيئة الوطنية لمكافحة الفساد - أنّ التواصل المستمر مع المسؤول أو الرئيس أو الموظف والحرص على وصله، والثناء عليه بغير ما فيه يعد فساداً، ويندرج تحت اسم «الرشوة»، كذلك المبالغة في الثناء على إنجازاته وقدراته؛ وذلك لما يترتب عليه من غش للمسؤول، وتغرير به، وصرفة عن رؤية الأمور على حقيقتها، وما يترتب عليه من حرمان المواطن الذي لا يجيد المدح والثناء، ولا يريده من الخدمة التي يطلبها، ومنها أن المسؤول يصبح متعلقاً بالمدح، وتتوق له نفسه، وقد يترتب على المبالغة في مدحه صرفه عن إصلاح الأخطاء ومعالجة القصور، وهذا يؤدي بطبيعة الحال إلى ضعف الخدمات المقدمة. وقال إنّ الهدايا التي يأخذها الموظف أو المسؤول تعد رشوة وفساداً - أياً كان نوعها وثمنها - فقد حرم النبي صلى الله عليه وسلم ذلك بقوله: «هدايا العمل غلول»، فعلى طالب الخدمة الابتعاد عن الإثم العظيم، والمفسدة الكبيرة، وحري بالمسؤول البعد عن مواطن الفساد، والشبه، والحرام، وأن يؤدي عمله بكل صدق وإخلاص ومراقبة للمولى عز وجل، وتحمل للأمانة التي أسندت إليه، مؤكّداً أنّ الرشوة من أخطر أنواع الفساد، وذلك لأثرها السلبي على البلاد بجميع مجالاتها. وأضاف:»لقد أدرك كثير من دول العالم خطورة هذا الوباء، وسنت كثيرا من الأنظمة، والقوانين المجرّمة له، ومن الطبيعي أن تولي الهيئة الوطنية لمكافحة الفساد، هذا النمط من أنماط الفساد أهمية كبيرة، وطرقت لهذا الغرض عدة وسائل، للتحذير من الرشوة، والعقوبات على مرتكبيها، ونبّهت المواطن إلى ضرورة الإبلاغ عن مثل هذه الحالات، وقد تبنت الهيئة الإعلانات عبر الصحف، والفواصل التوعوية عبر القنوات التلفزيونية، وامتدت الحملة، لتشمل مواقع التواصل الاجتماعي للهيئة، ومن خلال رسائل الجوال، وغير ذلك من الندوات، واللقاءات، والاستطلاعات، والمطبوعات، التي ركزت في مضامينها على أهمية التصدي للرشوة».,الهدايا رشوة و«الكلام الحلو» للمسؤول فساد!,تحقيقات وتقارير, الاثنين23 شوال 1433 هـ - 10 سبتمبر 2012م - العدد 16149 
" أعلنت مؤسسة ياسر عرفات التي يترأسها ابن شقيقة الزعيم الراحل، ناصر القدوة ان ""لا حاجة لمزيد من الدلائل لتأكيد وفاة عرفات مسموما""، وذلك في بيان صدر عن المؤسسة أمس التي كررت اتهام اسرائيل ب""اغتيال"" الزعيم الفلسطيني، ما يعني رفض المؤسسة نبش رفاته كما تطالب سهى عرفات. وقالت المؤسسة في بيان وصلت نسخة منه الى وكالة (فرانس برس) ""لا ترى المؤسسة حاجة هنا لمزيد من الدلائل بالرغم من الحاجة إلى استمرار البحث والتحقيق في بعض الجوانب الأمنية الإضافية"". وكانت النيابة العامة الفرنسية وافقت على طلب زوجة الرئيس عرفات، سهى عرفات بفتح تحقيق لمعرفة سبب وفاته والمسؤول عن ذلك، حيث قدمت الزوجة طلب التحقيق في قضية زوجها ""ضد مجهول"". وأعلنت زوجة عرفات وكذلك السلطة الفلسطينية موافقتهما على أي فحوصات يمكن ان يتم اللجوء اليها خلال التحقيق في وفاة عرفات، ومن ضمن ذلك استخراج عينات من رفات عرفات لفحصها. واضافت مؤسسة عرفات ان مجلس ادارتها، الذي يترأسه القدوة، بحث ""فيما كشف عنه مؤخراً من وجود مادة مشعة سامة (بولونيوم) في ملابس القائد الشهيد، وبحث المجلس بعض الدعوات لاستمرار البحث والتحقيق في كيفية استشهاده"". وجددت المؤسسة اتهامها لاسرائيل بالوقوف وراء اغتيال عرفات، وقالت في بيانها ""تطالب المؤسسة في ضوء كل ما سبق من توفر شواهد ودلائل بتبني موقف سياسي حاسم من قبل كافة الجهات الفلسطينية والعربية يدين جريمة اغتيال ياسر عرفات من قبل إسرائيل"". واضاف البيان ""كما يطالب المجلس بمعاقبة مرتكبي هذه الجريمة ممن اتخذ القرار ومن نفذ الاغتيال، وبالسعي مع المجتمع الدولي إلى تبني هذا الموقف بالشكل المناسب"". وكان ملف سبب وفاة عرفات تحرك مجددا اثر تحقيق صحافي قامت به قناة ""الجزيرة"" القطرية، حيث اظهر مختبر سويسري طبي وجود مادة مشعة سامة ""بولونيوم"" في ملابس عرفات. وجددت المؤسسة في بيانها ""ترحيبها بقرار جامعة الدول العربية، بالسعي من أجل إنشاء لجنة تحقيق دولية، ليس بغرض كشف الحقيقة التي نعرفها، وإنما بغرض تعبئة موقف قوي وحاسم حول اغتيال وتسميم الشهيد ياسر عرفات.""",«مؤسسة عرفات» ترفض نبش رفات الزعيم الراحل كما تطالب أرملته,الدولية, الاثنين23 شوال 1433 هـ - 10 سبتمبر 2012م - العدد 16149 
" أطاحت شرطة منطقة الرياض في وقت قياسي -أمس- بقاتل المسؤول الحكومي الذي وجد مقتولاً في غرفته بأحد الفنادق الشهيرة من فئة (5) نجوم شمال الرياض قبل أيام،وذلك بعد عمليات بحث وجمع أدلة وتحر واسعة نجحت خلالها إدارة التحريات والبحث الجنائي في إزالة الغموض الذي كان يكتنف الجريمة البشعة وقبضت على الجاني الذي تشير المصادر أنه من جنسية عربية. وعلمت ""الرياض"" أن الضحية -56-عاما الذي يعمل مسؤولاً في منصب ""مهم"" بإحدى الجهات الحكومية على المرتبة الثانية عشرة وجد في غرفته بالفندق مضرجاً ببركة من الدماء بعد أن سدد له الجاني عدة طعنات في أنحاء متفرقة من جسمه بواسطة سكين قبل أن يلوذ بالفرار من موقع الجريمة بالفندق. وباشرت الحادث على الفور فرقة مختصة من الأدلة الجنائية ومحقق من هيئة التحقيق والإدعاء العام حيث تم الوقوف على مسرح الجريمة فور وقوع الحادثة وتمت معاينة الجثة وأدوات الجريمة ومسرح وقوعها الذي شهده أحد طوابق الفندق الذي يضم أكثر من 190 غرفة من بينها 14 جناحا فاخرا ونحو12 فيلا بالإضافة إلى قاعات للاجتماعات والاحتفالات. هذا وفي الوقت الذي استبعدت فيه مصادر ل""الرياض""أن يكون للحادثة أي علاقة بطبيعة عمل المسؤول ""المغدور به""أو بجهة عمله ،باشرت هيئة التحقيق والادعاء العام بالرياض مهامها في هذه القضية وفق اختصاصاتها في مثل هذه الحالات للتحقيق وتوجيه الاتهام للجاني ،في حين أبلغت الجهات المختصة ذوي القتيل بالحادثة فور وقوعها بعدالتحقق من حيثياتها.",الكفاءة الأمنية تزيل الغموض عن جريمة«الفندق» وتطيح بقاتل المسؤول الحكومي في وقت قياسي,الأخــيــرة, الاثنين23 شوال 1433 هـ - 10 سبتمبر 2012م - العدد 16149 
 أجرى منتخبنا الوطني لكرة القدم مساء اليوم الأحد تمرينه في مدينة شونتي الفرنسية بقيادة المدير الفني فرانك ريكارد وشارك في التمرين جميع اللاعبين حيث اشتمل التمرين على بعض الجمل الفنية والتكتيكية وبعد ذلك تم تقسيم اللاعبين إلى مجموعتين وأجريت مناورة على منتصف الملعب. وسوف يكون موعد التمرين يوم غداً الاثنين في الساعة السادسة والنصف مساءً.,المنتخب يستعد للقاء الجابون,دنيا الرياضة, 2012-09-10 05:15:02 
" قام مدير شؤون صحة جازان الدكتور حمد الأكشم بجولة تفقدية على مستوصفات المنطقة اطلع من خلالها على سير العمل ومناقشة متطلبات المستوصفات . الرياض التقت الدكتور حمد الأكشم في مستوصف ابي عريش الشمالي وحاورته حول بعض قضايا الصحة في المنطققه . وقال إن جولاتنا مستمرة على مستشفيات ومستوصفات المنطقة لنطلع على سير العمل وتلمس احتياجات المرضى حسب ما وجه به وزير الصحة ولا شك إن هناك بعض القصور ولكن الحمد لله نتجاوزها ونجد لها الحلول. واضاف ل""الرياض"" بان هناك أخطاء طبية حاصلة في مستشفى الملك فهد ، ولا غرابه فهي تحصل في جميع دول العالم ونحن لا نتجاهلها فنجد لها الحلول. وحول مشكلة التكيف وقيام المرضى بشراء مراوح على حسابهم ، اوضح ان هناك تعطل متكرر في التكييف وهناك أيضا قصور في أداء الشركات الخاصة بالتكيف .ونحن بصدد إيجاد الحلول ، مؤكدا بانه تم اعتماد مشروع من وزير الصحة لإعادة البنى التحتية لمستشفى الملك فهد بقيمه 172مليون ريال. وحول ماتردد بين المرضى والمجتمع الجيزاني بإن هناك جرثومة في العناية المركزة وحضانة المواليد في المستشفى توفي بسببها أكثر من خمسه وعشرين مولوداً ، قال الدكتور الأكشم دراسات للحد من جرثومة أدت الى وفاة 25 مولوداً بقسم حضانة الأطفال نعم هناك جرثومة في العناية المركزة وقسم حضانة الأطفال ويوجد بين الفنية والأخرى تفشى بعض المكروبات في العناية المركزة يعرف باسم outbreakونحن نسجل مثل هذه الحالات في حدود النسب المقبولة عالميا حسب ضوابط المركز العالمي لمكافحة الأمراض CDC ،وهناك وفيات ونحن نعمل حلول ودراسات لهذه الجرثومة للحد منها. وفي اجابة على سؤال عن اعتماد مستشفى تخصصي بسعة 500 سرير ، قال نعم تم اعتماد مستشفى تخصصي بسعة 500سرير للمنطقة. وحول تكدس ثلاجات مستشفيات المنطقة من الجثث المتعلقة بقضايا أمنية ومجهولة ، اكد بان المستشفى يعاني من هذه القضية وبعض الجثث المتعلقة بالأمن تترك لسنه وأكثر بثلاجة المستشفى لعدم أكمال اجرآتها وهناك جهود مبذولة من قبل الإمارة والجهات الأمنية للتسريع بإنهاء اجراءت الدفن. وهناك مشاريع تطويريه بالمنطقة لزيادة أعداد الثلاجات وسيرى ذلك في القريب العاجل بإذن الله .",أخطاء طبية حدثت في مستشفى الملك فهد تم تداركها ووضع الحلول لها,المحليات, الاثنين23 شوال 1433 هـ - 10 سبتمبر 2012م - العدد 16149 
 تمكنت شرطة الزلفي من القبض على وافد عربي يعمل فنياً في إحدى المؤسسات المتعاقدة مع إحدى شركات الاتصالات المعروف بمسمى (فني دوائر خاصة بالقطاعين الحكومي والخاص) يقوم بتمرير المكالمات، مستغلا كبينة خطوط اتصالات لمبنى مدرسة حكومي بحي اليرموك القريب من سكنه. وتعود تفاصيل الحادثة حسب مصادر الرياض الخاصة أن عملية كشف وضبط الوافد جاءت بعد متابعة دقيقة قام بها أفراد الأمن، عندما رصدت إدارة التربية والتعليم بالزلفي زيادة مبالغ فواتير المكالمات الهاتفية للمدرسة، كما لاحظت وجود أرقام تم الاتصال بها خارج وقت الدوام الرسمي، على أثر ذلك تم إبلاغ الجهات الأمنية والمعنية بذلك، وقد اعترف الوافد بذلك قائلا: إنه كان يقوم بذلك مساء وبشكل شخصي حيث يقوم بفتح الكبينة الخارجية والبحث عن خطوط اتصال بها خاصية الصفر ليتمكن من استخدامها، والدهشة هنا أن الوافد العربي المقبوض عليه من مخالفي أنظمة العمل والإقامة بالمملكة ومهنته الأصلية عامل معماري لدى إحدى مؤسسة المقاولات، فكيف تجاهلت هذا الأمر تلك الشركة التي من المفترض أن تستقطب الكوادر الوطنية بدلا من العمالة المخالفة.,شرطة الزلفي تقبض على وافد عربي يمرر المكالمات,حوادث, الاثنين23 شوال 1433 هـ - 10 سبتمبر 2012م - العدد 16149 
" يشارك في المؤتمر الدولي الأول للقياس والتقويم الذي يرعاه خادم الحرمين الشريفين تحت عنوان (معايير القبول في التعليم العالي) أكثر من 23 شخصية عالمية بين متحدثين وباحثين ومناقشة أكثر من 22 ورقة عمل، في محاور ومواضيع المؤتمر والتي ستستعرض تطوير اختبارات القياس في جميع دول العالم. ويهدف المؤتمر الذي ينظمه المركز الوطني للقياس والتقويم وتنطلق فعالياته في شهر ""محرم"" المقبل من السنة الهجرية الجديدة بالرياض، إلى إثراء الجانب العلمي في اختبارات القبول ومعاييره، وإبراز الجوانب العلمية والعملية للعاملين في مجال اختبارات القبول، وتعريف المجتمع باختبارات القبول ونتائجها الايجابية على الفرد والمجتمع، واستعراض أهم التجارب العالمية في الدول المتقدمة لمعايير القبول، والاستفادة من الباحثين المتميزين في إنجاز دراسات ذات علاقة بتجربة المركز. ويتصدر محاور المؤتمر قضية ""تطوير الاختبارات"" أحد أهم محاور جلسات ورش ""المؤتمر الدولي الأول للقياس والتقويم"" وسط أهداف متعددة يسعى المؤتمر لتحقيقها، حيث تأتي عملية تعريف الاختبارات الموضوعية، وخطوات بنائها، وتحليل المحتوى العملي لمقررات الدراسة، ومواصفات الاختبار الجيّد، والاختبارات الموضوعية، من أهم الأهداف المرصودة لورشة تطوير الاختبارات. يصاحب المؤتمر ورش عمل متميزة يقدمها نخبة من الخبراء والمتخصصين في مجال القياس والتقويم بهدف تطوير وتعزيز منهجيات وأدوات الاختبارات على المستوى المحلي والاقليمي والعالمي في وقت تتسابق فيه دول العالم نحو تطوير أدوات الاختبارات. ويستهدف المؤتمر وورش العمل المعلمين والمعلمات والمشرفين والمشرفات، إضافة إلى أساتذة الجامعات، والمتخصصين في العملية التعليمية بشكل عام، ومطوري الاختبارات بشكل خاص، من القطاعين الحكومي والاهلي، وتنقسم محاوره إلى محاور نظرية وعلمية. ومن المنتظر أن تلقى هذه الورش حضورا كثيفا من قبل الفئات المستهدفة، نظرا ً لما يعتلي مواضيعها من أهمية بالغة في دعم المسيرة التعليمية، وقيادتها نحو الإيجابية في محصلتها النهائية. وتوقع عدد من المختصين أن يحقق المؤتمر الدولي الأول للقياس والتقويم نجاحا كبيرا وذلك من خلال إبراز أهم المعايير المساعدة في تطوير أدوات القياس، وعرض العديد من التجارب العالمية الناجحة في هذا الشأن. ومن المزمع أن يناقش المشاركون في المؤتمر العديد من المحاور ذات القيمة المعرفية والعلمية، وتبرز أهم المحاور التي سيتم مناقشتها في تناول قضية اختبارات القبول، وأخرى في تصحيح الاختبارات وتحليلها، وكذلك إدارة الاختبارات، والتجارب العالمية في معايير القبول، واختبارات القبول والمجتمع. من جهة اخرى يأتي المؤتمر الدولي الأول للقياس والتقويم المقرر عقده في الفترة من 18 إلى 20 محرم المقبل من وجهة نظر القائمين عليه كنقطة انطلاق لسلسلة من المؤتمرات، ليناقش أحد أهم ملفات القياس والتقويم ومعايير القبول بصفة عامة.",23 شخصية عالمية تشارك في «المؤتمر الدولي الأول للقياس والتقويم».. في محرم,المحليات, الاثنين23 شوال 1433 هـ - 10 سبتمبر 2012م - العدد 16149 
" وصف صاحب السمو الملكي الامير فيصل بن بندر بن عبدالعزيز امير منطقة القصيم خلال رعايته للملتقى الرابع للجمعيات التعاونية السعودية بمدينة بريدة بأن عمل الجمعيات التعاونية عمل مؤسسي رائع، متسائلاً هل أعطيناه حقّه وهل أظهرناه بشكل جيّد في وسائل إعلامنا وهل عرف عنه الجميع، وقال سموه أنا أعتقد أن هناك قصورا في الناحية الإعلامية، مبيناً لمعالي وزير الشؤون الاجتماعية الدكتور يوسف العثيمين أن يلاحظ هذا الأمر ويكون له الدور في التواصل مع الجهات الإعلامية المسؤولة في طرح ما يتعلّق بهذه الجمعيات التعاونية والتي تعتبر عملاً مهماً في المجتمع. وقال سموه بأن الأرقام التي سمعناها من الجميع وعدد الجمعيات التعاونية يجعلنا جميعاً نطالب بهذا المطلب ليكون هذا الأمر واضحاً للجميع وينخرط فيه الكثير من الناس ليعرفوا فوائده ويعملوا بمهنة واضحة في هذا المجال. وطالب سموه المشاركين في الملتقى أن يضعوا ضمن جدول أعمالهم رؤى جديدة للعمل التعاوني الذي ننشده جميعاً في مجتمعنا لنكون متعاونين متحابين دائماً وفي عمل متوافق ستكون نتائجه حسنة وعلى مستوى رائع. وقال سموه يشرّفني أن أرفع لمقام خادم الحرمين الشريفين الملك عبد الله بن عبد العزيز ولمقام سمو ولي عهده الأمير صاحب السمو الملكي الأمير سلمان بن عبد العزيز التحية والتقدير باسمكم جميعاً لنكون في هذا المضمار تحت توجيهات القيادة، ولما توجبه علينا من عمل اجتماعي نهدف من خلاله إلى الرقي بمجتمعنا في هذا المجال، وقال سموه حقيقة العمل الاجتماعي أصبح عملاً مؤسسياً يسير بمنهج واضح وعلى خطى واضحة وحثيثة، ولكن نتطلع إلى المزيد. جاء ذلك خلال رعاية سموه حفل افتتاح فعاليات الملتقى الرابع للجمعيات التعاونية بالمملكة مساء أمس الأول وذلك في قاعة الماسة بفندق الموفنبيك ببريدة، حيث استهل الحفل بالقرآن الكريم ثم لوحة استعراضية ترحيبية لأطفال جمعية حرفة النسائية، فكلمة لرئيس مجلس إدارة الجمعية التعاونية الزراعية بالبطين الدكتور سعود بن ضحيان الضحيان وصف حال الجمعية عندما كانت غرفة واحدة فأصبحت جمعية رائدة في العمل التعاوني، وبدأت بمرحلة الإنتاج واصفاً مراحل نموها بأنه بدعم من وزارة الشئون الاجتماعية وصندوق التنمية الزراعية، مؤكداً بأن الجمعية تحتضن رواد العمل التعاوني بالمملكة عبر هذا الملتقى، مقدّماً شكره لجمعية حرفة النسائية التي تولّت هذا اللقاء، ومقدّماً شكره لسمو أمير المنطقة على دعمه المتواصل للجمعية التعاونية في بريدة حتى أصبحت رائدة للعمل التعاوني المؤسسي الناضج. فيما تحدّث رئيس مجلس الجمعيات التعاونية السعودية عبدالله بن محمد الوابلي قائلاً حماسي هو انعكاس لدعم حكومة خادم الحرمين الشريفين لأعضاء العمل التعاوني حتى أصبح العمل أنموذجاً يحتذى به، مؤكداً أن العمل التعاوني يعيش في أزهى مراحله حيث رصدت الحكومة الدعم من خلال أمراء المناطق والذي يبذلون الجهد الكبير لرفع شأن الجمعيات التعاونية وتعزيز ثقافتها في المجتمع المحلّي. فيما أوضح وزير الشؤون الاجتماعية الدكتور يوسف العثيمين أن حكومة خادم الحرمين الشريفين وولي عهده الأمين أولت عنايتها واهتمامها في 170 جمعية تعاونية وعلى اختلاف مناشطها من تسويقية واستهلاكية وخدمية وزراعية. وذكر العثيمين أن الجمعيات التعاونية مؤسسات لشحذ إمكانيات الأهالي، مضيفاً بأن الجمعيات التعاونية بازدياد ونسعى لزيادة ثقافة المجتمع, حاثاً على ابتكار أنماط أخرى للعمل التعاوني مثل الإسكان والصحة والتدريب والخدمات ورعاية الأطفال والنقل، خاصة في ضل المرونة التي تحظى بها الجمعيات التعاونية. واختتم كلمته متمنياً أن يخرج الملتقى بتوصيات مفيدة تخدم المجتمع. وفي كلمتها ذكرت نوال العجاجي رئيسة مجلس إدارة الجمعية التعاونية النسائية متعددة الأغراض بالقصيم "" حرفة"" والشخصية التعاونية المكرّمة أن التكريم وسام شرف لحرفة، واصفة بأن الجمعية حملت على عاتقها تفعيل الحِرف وتطوير الأسر المنتجة رغم الصعوبات والمعوّقات ، إلا أن ذلك كان دافعاً في طلب العمل باستقطاب الخبرات وتطوير العمل، حيث عقدت عدة اتفاقيات وحصدت عدة جوائز. عقب ذلك تم عرض فلم وثائقي بعنوان العمل التعاوني بين المحفزات والمعوقات، ثم تكريم راعي الحفل الامير فيصل بن بندر بن عبدالعزيز وتكريم الجمعية التعاونية النسائية متعددة الأغراض بالقصيم "" حرفة "" ثم تكريم وزير الشؤون الاجتماعية فتكريم المشاركين. ثم تناول الجميع طعام العشاء المعد بهذه المناسبة. جدير ذكره أن الجلسة الأولى والتي عقدت قبل الحفل كانت عبارة عن ورشة عمل بعنوان دور الجمعيات التعاونية في توزيع الأعلاف، تحدث فيها ممثل وزارة المالية وممثل المؤسسة العامة لصوامع الغلال ومطاحن الدقيق، وترأسها الدكتور علي بن إبراهيم النملة وزير العمل والشؤون الاجتماعية سابقاً.",أمير القصيم : لدينا قصور إعلامي تجاه الجمعيات التعاونية,المحليات, الاثنين23 شوال 1433 هـ - 10 سبتمبر 2012م - العدد 16149 
 يترأس أمير منطقة القصيم صاحب السمو الملكي الأمير فيصل بن بندر بن عبدالعزيز اليوم الإثنين اجتماع المحافظين السنوي على مستوى المنطقة وذلك بمقر محافظة الرس والذي يحضره محافظو محافظات المنطقة ويتم خلاله مناقشة العديد من الأمور، وكل ما يخدم المنطقة وأبناءها، كما يلتقي سموه الكريم بالمواطنين ويترأس اجتماع المجلس المحلي لمحافظة الرس ثم يقوم سموه ومن مقر المحافظة بتدشين محطة معالجة المياة للصرف الصحي بتكلفة اجمالية تصل ل 46 مليون ريال وبعدها يشاهد سموه الكريم عرضاً مرئياً عن بداية المحطة ومراحل تطورها حتى وصلت لهذه المرحلة التي يستفاد منها في سقيا الحدائق العامة والأشجار. وبعد ذلك يقوم سموه الكريم بافتتاح مبنى المعهد الثانوي الصناعي على طريق الملك عبدالعزيز بحضور محافظ المؤسسة العامة للتدريب التقني والمهني الدكتور علي بن ناصر الغفيص حيث يقام حفل خطابي يتخلله القرآن الكريم وكلمة رئيس مجلس التدريب الفني والمهني بالقصيم الدكتور عادل الزنيدي وعرض مرئي عن المعهد وبعد ذلك يطلع سموه الكريم على الأقسام المختلفة كالقسم الاداري،ومعامل الحاسب الآلي والكفتيريا والصالة متعددة الأغراض والقاعات النظرية والعملية والملاعب الرياضية من جانبه فقد رحب محافظ الرس الأستاذ خالد بن منصور العساف بسمو أمير منطقة القصيم بسموه الكريم مؤكداً بأن أبناء هذه المنطقة جميعاً قد اعتادوا من سموه أن يكون معهم في كافة مناسباتهم بل إنه يقف معهم داعماً ومشجعاً،ومساهماً،وليس هذا بغريب على رجل المنطقة الأول الذي نذر نفسه،ووقته وجهده لخدمتها،وخدمة أبنائها بكل ما يستطيع مشيراً في ذات الوقت إلى أن جل أبناء محافظة الرس يسعدون ، ويتشرفون بمثل هذه الزيارات الكريمة لما لها من مردود إيجابي على المحافظة وأبنائها.,الأمير فيصل بن بندر يترأس اجتماع المحافظين ويفتتح المعهد الثانوي الصناعي بالرس,المحليات, الاثنين23 شوال 1433 هـ - 10 سبتمبر 2012م - العدد 16149 
" تواصل وزارة التعليم العالي استقبال المرشحين والمرشحات ضمن المرحلة الثامنة من برنامج خادم الحرمين الشريفين الملك عبدالله بن عبدالعزيز للابتعاث الخارجي، في منطقة أبها لاستلام صور الوثائق وتدقيق المعلومات المتقدمين في جميع المراحل (البكالوريوس، والزمالة الطبية، والماجستير، والدكتوراه) ابتداء من أمس الأحد 22/10/1433ه. وقد تحدد أن يستقبل مركز تدقيق منطقة أبها بفندق ""قصر أبها"" نحو 761 مرشحا ومرشحة على مدار ثلاثة أيام متتالية، وذلك على فترتين الأولى صباحية وتبدأ في تمام الساعة 8:30 صباحاً حتى الساعة 1 ظهراً، فيما تبدأ الفترة الثانية المسائية من الساعة 4:30 مساء حتى الساعة 9 مساء. وحثت الوزارة المرشحين والمرشحات للبرنامج على الالتزام بالحضور في المواعيد والمراكز التي تم تحديدها لضمان سرعة إنهاء إجراءاتهم، حيث تهدف من خلال مشروع تدقيق الوثائق التأكد من كافة المعلومات والبيانات المطلوبة من المبتعث، واشترطت الوزارة على المتقدمين والمتقدمات للمرحلة الثامنة ضمن برنامج خادم الحرمين الشريفين للابتعاث الخارجي لدراسة درجة البكالوريوس تسليم أصل شهادته الثانوية للحد من حجز مقاعد الغير في الجامعات والمؤسسات المدنية. وأوضحت الوزارة أنه لن يتم استكمال إجراءات أي متقدم أو متقدمة لمرحلة البكالوريوس إلا بشهادة أصل الثانوية، وذلك لعدم حجز مقعد في إحدى الجامعات أو أكثر وأيضا حجز مقعد في البرنامج، وبالتالي قد يفوت العديد من الفرص على الآخرين المتقدمين، معتبرا أنه ليس من مصلحة الوطن ولا الطالب أن يتم حجز أكثر من مقعد لذات الطالب في أكثر من جامعة أو كلية.",انطلاق مركز تدقيق وثائق المتقدمين والمتقدمات لبرنامج الابتعاث في أبها,المحليات, الاثنين23 شوال 1433 هـ - 10 سبتمبر 2012م - العدد 16149 
 أكد صاحب السمو الملكي الأمير فهد بن سلطان أمير منطقة تبوك اعتزاز خادم الحرمين الشريفين الملك عبدالله بن عبدالعزيز وسمو ولي عهده الأمين وثقة سمو وزير الداخلية في محافظي المحافظات والحرص على خدمة المواطن والعمل على تحقيق مطالبة ليشعر أن المحافظين وكافة مديري الإدارات بالمحافظات معنين به وبخدمته وإيصال صوته. جاء ذلك في مستهل ترؤس سموه يوم أمس بمكتب سموه بالإمارة الاجتماع الدوري السنوي لمحافظي ضباء ، الوجه ، املج ، حقل ، تيماء والبدع بحضور وكيل إمارة منطقة تبوك عامر الغرير. وقال سمو أمير المنطقة إن من أولويات خدمة المواطن العمل على تحقيق أمنه في كافة مناحي حياته وضمان حقوقه وتوفير الحياه الكريمة في موقعة وشدد سموه على أهمية تواصل المحافظين بأبناء المحافظات وتفقدهم واستشعار أحوالهم ومشاركتهم اجتماعياً. وقال سموه إن هذا يكرس الترابط والتواد بين الجميع ولابد أن يكون قدوتنا خادم الحرمين الشريفين الملك عبدالله بن عبدالعزيز وسمو ولي عهده الأمين وان عليكم مسؤولية كبيره أمام الله سبحانه وتعالى ثم أمام المواطنين لخدمتهم وناشد سموه الجميع بالتحلي بالصبر والاستماع للمواطنين. ولفت سموه إلى انه سيتم دعم المحافظات والمراكز بما يحقق تطلعات وآمال المواطنين والمواطنات منوها بالجهود التي يبذلها المحافظون. بعد ذلك اطلع سموه على كافة المحاضر التي أعدت من قبل المحافظين وتمت مناقشتها والمتضمنة احتياجات المحافظات ووجه سموه الجهات المختصة بالإمارة لدراستها والعمل على تخصيصها في الميزانيات القادمة حسب أولوياتها.,الأمير فهد بن سلطان: من أولويات خدمة المواطن العمل على تحقيق أمنه وضمان حقوقه,المحليات, الاثنين23 شوال 1433 هـ - 10 سبتمبر 2012م - العدد 16149 
 قام وفد من بلدية محافظة الخرج برئاسة رئيس البلدية المهندس محمد بن ابراهيم الخريف مؤخرا بزيارة مرور محافظة الخرج والتقى الوفد مدير مرور محافظة الخرج العقيد سلطان بن مشنان السهلي، وتم عقد اجتماع خلال الزيارة لمناقشة الازدحامات المرورية التي تعاني منها شوارع الخرج. وقد تم خلال الاجتماع إقرار توصيات أبرزها إنشاء دور جديد على طريق الملك عبدالعزيز وإنشاء دوارات أخرى في بعض الطرقات الهامة بالإضافة الى إيجاد حلول تصميمية لبعض شوارع الخرج مثل طريق الملك فهد والطرقات اخرى، كما تم الاتفاق على إيجاد حل عاجل لإعادة تصميم دوار الساعة وفقا لبيانات الحوادث المرورية وتغيير المركبات و أهمية الطريق الواقع عليها، كما تناول الاجتماع طرح بعض الآراء والمقترحات.,بلدية الخرج و»المرور» يعتمدان حلولاً عاجلة لفك الاختناقات المرورية,المحليات, الاثنين23 شوال 1433 هـ - 10 سبتمبر 2012م - العدد 16149 
